state,age,gender,married,education,urban_rural,race,citizen,personal_income
TX,28,female,unmarried,no_degree,urban,white,0,30000
TX,36,male,married,college_degree,urban,white,1,40000
TX,61,female,married,college_degree,urban,black,1,52000
TX,57,male,married,no_degree,urban,white,1,60000
TX,41,male,married,no_degree,urban,white,0,31700
TX,28,male,unmarried,no_degree,urban,NA,0,20000
TX,49,female,married,college_degree,urban,black,1,56000
TX,64,male,married,no_degree,urban,black,1,79800
TX,79,female,unmarried,no_degree,rural,white,1,29200
TX,24,female,married,no_degree,rural,white,1,12600
TX,50,female,married,college_degree,urban,white,1,53000
TX,36,male,married,college_degree,urban,white,1,101600
TX,27,female,married,no_degree,urban,white,1,30000
TX,25,female,unmarried,college_degree,urban,white,1,13500
TX,43,female,married,college_degree,urban,white,1,43000
TX,29,female,unmarried,college_degree,urban,asian,0,15000
TX,35,female,married,no_degree,urban,white,1,12000
TX,47,male,married,college_degree,urban,white,1,90000
TX,58,female,unmarried,college_degree,urban,black,1,53000
TX,62,female,married,college_degree,urban,white,1,41600
TX,71,male,married,college_degree,urban,white,1,49000
TX,36,male,unmarried,no_degree,urban,black,1,1300
TX,30,female,unmarried,college_degree,urban,white,1,45580
TX,59,male,married,no_degree,rural,white,1,43000
TX,53,male,unmarried,college_degree,urban,white,1,451120
TX,49,male,unmarried,no_degree,urban,white,1,12000
TX,57,male,married,college_degree,urban,white,1,250000
TX,67,male,married,college_degree,urban,white,1,28000
TX,51,male,unmarried,no_degree,urban,white,1,25000
TX,52,male,married,no_degree,rural,black,1,44200
TX,62,male,married,college_degree,urban,white,1,2380
TX,34,male,unmarried,college_degree,urban,asian,0,85000
TX,45,female,married,no_degree,urban,white,1,91000
TX,55,female,married,no_degree,urban,white,1,59000
TX,40,male,married,college_degree,urban,asian,1,30000
TX,55,female,married,no_degree,rural,white,1,12000
TX,39,male,unmarried,college_degree,urban,white,1,120700
TX,30,male,unmarried,no_degree,rural,white,1,7000
TX,45,female,unmarried,no_degree,urban,white,1,22000
TX,34,male,married,no_degree,rural,white,1,118000
TX,29,male,unmarried,no_degree,rural,white,1,160000
TX,48,male,married,no_degree,urban,white,1,35000
TX,36,female,married,college_degree,urban,white,1,43000
TX,61,female,married,college_degree,rural,white,1,40000
TX,41,female,married,college_degree,urban,white,1,28800
TX,42,male,married,college_degree,urban,asian,0,30000
TX,38,male,married,college_degree,urban,asian,0,17000
TX,56,male,married,college_degree,urban,white,1,12000
TX,41,female,married,college_degree,urban,white,1,20000
TX,44,female,married,college_degree,urban,white,1,483000
TX,38,female,married,no_degree,urban,white,1,42000
TX,43,male,married,no_degree,urban,white,1,27000
TX,59,male,married,no_degree,urban,white,1,57089.99999999999
TX,36,male,married,no_degree,urban,white,1,100000
TX,44,male,married,no_degree,urban,white,0,64000
TX,35,male,unmarried,college_degree,urban,white,1,80000
TX,62,male,married,no_degree,urban,white,1,33360
TX,66,female,unmarried,no_degree,urban,NA,1,59900
TX,42,male,married,college_degree,urban,white,1,495000
TX,44,male,married,college_degree,urban,NA,1,77000
TX,52,male,unmarried,no_degree,urban,white,1,54400.00000000001
TX,43,female,married,no_degree,urban,white,1,36000
TX,31,male,married,no_degree,urban,white,1,39000
TX,49,female,married,no_degree,urban,white,1,76000
TX,31,male,married,college_degree,urban,white,0,60000
TX,47,female,unmarried,college_degree,urban,asian,0,70000
TX,48,male,unmarried,college_degree,urban,white,1,164000
TX,51,male,unmarried,college_degree,rural,white,1,49960.00000000001
TX,44,female,unmarried,college_degree,urban,white,1,33000
TX,38,female,married,no_degree,urban,white,0,19000
TX,61,male,unmarried,no_degree,rural,white,1,12000
TX,44,male,married,college_degree,urban,asian,1,192000
TX,47,male,unmarried,college_degree,urban,white,1,56000
TX,59,female,unmarried,college_degree,rural,white,1,35000
TX,50,male,unmarried,no_degree,urban,white,1,15300
TX,36,female,married,no_degree,urban,NA,1,14000
TX,54,male,married,no_degree,urban,white,1,32000
TX,45,male,married,college_degree,urban,white,0,105000
TX,40,male,unmarried,no_degree,urban,black,1,14400
TX,30,female,unmarried,college_degree,urban,white,1,48099.99999999999
TX,26,female,unmarried,no_degree,urban,white,1,35000
TX,48,male,unmarried,no_degree,urban,indigenous,1,12000
TX,44,male,married,college_degree,urban,black,1,118000
TX,25,female,unmarried,no_degree,rural,white,1,9500
TX,37,male,unmarried,college_degree,urban,black,1,58000
TX,30,male,unmarried,college_degree,urban,white,1,40000
TX,37,male,married,college_degree,urban,white,1,100000
TX,68,male,married,no_degree,urban,white,1,67400
TX,44,female,married,no_degree,urban,white,1,53700
TX,36,female,married,no_degree,rural,white,0,9000
TX,54,male,married,college_degree,urban,white,1,54000
TX,31,male,married,no_degree,urban,white,0,23400
TX,50,female,unmarried,no_degree,rural,white,1,49000
TX,53,male,married,college_degree,urban,white,1,40000
TX,46,female,unmarried,college_degree,rural,white,1,54600
TX,34,male,unmarried,no_degree,urban,white,1,15000
TX,24,male,unmarried,no_degree,urban,white,1,10000
TX,53,female,married,no_degree,rural,black,1,43700
TX,24,male,unmarried,no_degree,rural,white,1,30600
TX,31,male,unmarried,no_degree,urban,white,1,29000
TX,48,male,married,college_degree,urban,white,0,483000
TX,58,female,married,college_degree,rural,white,1,46000
TX,55,male,married,no_degree,urban,white,1,80000
TX,67,female,married,college_degree,urban,asian,1,124400
TX,57,female,unmarried,no_degree,urban,white,1,4000
TX,55,male,married,no_degree,urban,white,1,140000
TX,61,male,married,no_degree,rural,white,1,91000
TX,49,male,married,no_degree,rural,white,1,49800.00000000001
TX,47,female,married,no_degree,urban,white,1,60000
TX,56,female,married,college_degree,urban,white,1,30000
TX,59,female,married,no_degree,rural,white,1,9600
TX,52,female,married,no_degree,urban,NA,1,74000
TX,27,male,unmarried,no_degree,urban,white,1,15900
TX,43,male,married,no_degree,urban,white,1,39000
TX,62,male,married,no_degree,rural,white,1,22000
TX,33,female,married,college_degree,rural,white,1,59900
TX,29,male,married,no_degree,rural,white,1,86600
TX,65,female,unmarried,college_degree,rural,white,1,96700
TX,55,male,married,no_degree,urban,black,1,144000
TX,50,female,married,college_degree,rural,white,1,44680
TX,54,male,married,college_degree,rural,white,1,68000
TX,34,male,unmarried,no_degree,urban,white,1,36000
TX,55,female,married,no_degree,rural,white,1,69000
TX,85,male,unmarried,college_degree,urban,white,1,25400
TX,53,female,married,no_degree,urban,white,1,35000
TX,30,female,unmarried,college_degree,urban,asian,1,120000
TX,27,female,unmarried,no_degree,rural,white,1,21000
TX,38,male,unmarried,no_degree,urban,white,0,24000
TX,53,female,unmarried,no_degree,urban,asian,0,42100
TX,43,female,unmarried,college_degree,urban,white,1,26900
TX,44,male,married,no_degree,rural,white,1,175000
TX,47,male,married,no_degree,urban,black,1,40000
TX,48,female,married,college_degree,rural,white,1,65000
TX,50,male,married,no_degree,urban,white,1,90000
TX,57,female,unmarried,no_degree,urban,white,1,37500
TX,63,male,married,no_degree,urban,white,1,22700
TX,37,female,unmarried,no_degree,urban,black,1,80000
TX,27,female,unmarried,no_degree,urban,white,1,4800
TX,61,female,unmarried,college_degree,urban,white,1,40000
TX,55,male,unmarried,no_degree,urban,white,1,168000
TX,41,female,married,no_degree,rural,white,1,13300
TX,66,female,unmarried,no_degree,urban,white,1,20000
TX,32,male,unmarried,no_degree,rural,black,1,15000
TX,33,female,unmarried,no_degree,urban,white,1,69200
TX,34,female,married,college_degree,urban,white,1,55000
TX,26,male,unmarried,college_degree,urban,white,1,30000
TX,25,male,unmarried,college_degree,rural,white,1,42000
TX,44,male,unmarried,no_degree,rural,white,1,20000
TX,35,male,married,no_degree,urban,black,1,36000
TX,53,male,married,no_degree,urban,asian,1,13000
TX,33,male,unmarried,no_degree,urban,white,1,33200
TX,56,male,married,college_degree,urban,white,1,72000
TX,50,female,married,no_degree,urban,white,1,16000
TX,63,male,married,no_degree,rural,white,1,37200
TX,40,female,married,no_degree,urban,white,1,20000
TX,56,male,married,college_degree,urban,asian,1,521000
TX,32,female,married,no_degree,urban,white,1,47800
TX,31,female,unmarried,no_degree,urban,white,1,35000
TX,36,female,married,college_degree,urban,white,1,210000
TX,30,female,married,college_degree,urban,white,1,42000
TX,50,male,unmarried,college_degree,urban,white,1,100
TX,43,male,unmarried,no_degree,rural,white,1,74000
TX,61,female,married,college_degree,urban,white,1,38700
TX,37,female,married,no_degree,rural,white,1,12000
TX,47,male,married,college_degree,urban,white,1,4800
TX,59,female,married,college_degree,rural,white,1,87000
TX,44,male,married,no_degree,urban,white,1,24000
TX,38,male,married,no_degree,rural,NA,1,45000
TX,40,female,unmarried,college_degree,urban,white,1,220000
TX,35,male,unmarried,college_degree,urban,white,1,35000
TX,59,female,married,no_degree,urban,white,1,15200
UT,29,male,unmarried,no_degree,urban,white,1,20000
UT,62,female,married,college_degree,rural,white,1,46000
UT,31,female,unmarried,no_degree,urban,white,1,65000
UT,50,male,married,college_degree,urban,white,1,180000
UT,25,male,unmarried,no_degree,urban,white,1,18000
UT,29,female,unmarried,no_degree,urban,white,1,25000
UT,28,male,married,college_degree,rural,white,1,39000
UT,29,male,unmarried,no_degree,urban,white,1,5400
UT,32,female,married,no_degree,urban,white,1,19000
UT,40,male,married,college_degree,rural,white,1,47000
UT,69,male,married,college_degree,urban,white,1,48500
UT,56,female,married,college_degree,rural,white,1,5000
UT,44,male,married,college_degree,urban,white,1,74000
UT,42,male,married,college_degree,urban,white,1,70004
UT,62,female,unmarried,no_degree,rural,white,1,46200
UT,50,male,unmarried,no_degree,urban,white,1,40000
UT,54,male,married,no_degree,rural,white,1,85000
UT,62,female,married,no_degree,rural,white,1,35000
UT,27,female,unmarried,no_degree,urban,white,1,15300
UT,43,male,unmarried,no_degree,urban,white,1,67000
UT,60,male,married,no_degree,urban,white,1,48000
UT,37,male,married,college_degree,urban,white,1,19100
UT,69,male,married,college_degree,urban,white,1,509000
UT,27,male,married,no_degree,urban,white,1,66000
UT,39,female,married,no_degree,urban,white,1,14000
UT,33,female,unmarried,no_degree,urban,white,1,1200
UT,60,male,married,no_degree,urban,white,1,29000
UT,64,female,married,no_degree,urban,white,1,13300
UT,61,male,married,no_degree,urban,NA,1,101600
UT,38,female,married,college_degree,rural,white,1,4200
UT,25,male,married,college_degree,urban,white,1,12000
UT,57,female,married,no_degree,urban,white,1,24000
UT,39,female,married,college_degree,urban,white,1,25000
UT,30,male,married,no_degree,urban,white,1,34000
UT,32,male,unmarried,no_degree,urban,white,1,35000
UT,49,male,married,college_degree,urban,white,1,10000
UT,65,male,married,college_degree,urban,white,1,237200
UT,26,male,unmarried,no_degree,urban,NA,1,30000
UT,51,female,married,college_degree,urban,white,1,35000
UT,60,female,unmarried,no_degree,rural,white,1,46600
UT,24,female,unmarried,no_degree,urban,white,1,20000
UT,25,female,unmarried,college_degree,urban,white,1,15000
UT,27,male,unmarried,college_degree,urban,asian,1,32000
UT,32,male,unmarried,no_degree,rural,white,1,60000
UT,41,male,unmarried,college_degree,rural,white,1,115700
UT,63,male,married,college_degree,urban,asian,1,68200
UT,27,male,married,no_degree,rural,white,1,6800.000000000001
UT,31,male,married,college_degree,urban,white,1,50000
UT,44,female,married,no_degree,urban,white,1,24000
UT,55,female,married,no_degree,urban,white,1,130000
UT,58,female,married,no_degree,rural,white,1,39000
UT,44,male,married,college_degree,urban,white,1,75000
UT,51,male,unmarried,no_degree,rural,NA,0,52000
UT,33,male,unmarried,no_degree,rural,indigenous,1,7300
UT,60,male,unmarried,no_degree,rural,white,1,36000
UT,65,female,married,college_degree,urban,white,1,55000
UT,55,male,married,no_degree,urban,white,1,60000
UT,52,male,unmarried,no_degree,rural,white,1,56000
UT,61,male,married,college_degree,rural,white,1,53000
UT,47,male,unmarried,college_degree,urban,white,1,78000
UT,44,male,married,college_degree,rural,white,1,64000
UT,51,male,married,no_degree,urban,NA,0,29000
UT,55,male,married,no_degree,rural,white,1,22000
UT,27,female,unmarried,college_degree,urban,white,1,78000
UT,33,male,married,college_degree,urban,white,1,120000
UT,45,male,married,college_degree,rural,white,1,396000
UT,60,female,married,college_degree,urban,white,1,63000
UT,30,male,unmarried,college_degree,urban,white,1,115000
UT,63,male,married,college_degree,urban,white,1,472600
UT,26,female,unmarried,no_degree,rural,white,1,13000
UT,38,female,unmarried,no_degree,urban,white,1,42000
UT,82,female,married,no_degree,rural,white,1,9500
UT,32,male,unmarried,no_degree,urban,white,1,20000
UT,58,male,married,no_degree,rural,indigenous,1,48000
UT,43,male,married,no_degree,rural,white,1,70000
VT,79,female,unmarried,no_degree,rural,white,1,24000
VT,54,female,married,no_degree,rural,white,1,60000
VT,32,female,married,college_degree,rural,white,1,30400
VT,36,male,married,no_degree,rural,white,1,22400.000000000004
VT,35,female,married,college_degree,rural,white,1,48000
VT,54,female,married,no_degree,rural,white,1,32000
VT,65,male,married,college_degree,rural,white,1,26660
VT,35,female,unmarried,college_degree,rural,white,1,75000
VT,44,female,unmarried,no_degree,rural,white,1,30000
VT,54,female,married,no_degree,rural,white,1,50000
VT,41,female,married,college_degree,rural,white,1,68000
VT,60,male,married,no_degree,rural,white,1,40000
VT,43,male,married,college_degree,rural,white,1,67000
VA,44,female,unmarried,college_degree,urban,white,1,83000
VA,61,female,unmarried,no_degree,urban,white,1,48000
VA,29,male,married,college_degree,rural,white,1,70000
VA,24,female,unmarried,college_degree,rural,black,1,20000
VA,29,female,unmarried,college_degree,urban,white,1,57790
VA,55,female,married,no_degree,rural,black,1,29000
VA,39,female,married,college_degree,rural,black,1,54000
VA,40,male,married,college_degree,rural,asian,0,78000
VA,57,female,unmarried,no_degree,rural,white,1,15000
VA,48,male,married,no_degree,rural,white,1,51000
VA,53,female,unmarried,no_degree,urban,white,1,45000
VA,26,female,unmarried,college_degree,urban,white,1,65000
VA,42,male,married,college_degree,rural,white,1,100000
VA,58,female,unmarried,college_degree,rural,white,1,85000
VA,54,male,married,college_degree,rural,white,1,169200.00000000003
VA,49,male,married,no_degree,urban,white,1,50000
VA,58,female,married,college_degree,rural,asian,1,146000
VA,25,male,unmarried,no_degree,rural,black,1,26500
VA,55,female,married,no_degree,urban,asian,1,25000
VA,46,male,unmarried,no_degree,rural,white,1,27000
VA,31,female,married,no_degree,rural,NA,1,43000
VA,31,male,unmarried,college_degree,urban,white,1,100200
VA,53,male,married,college_degree,rural,asian,1,12000
VA,46,male,married,college_degree,rural,asian,1,85600
VA,57,male,married,no_degree,urban,white,1,35000
VA,53,male,married,no_degree,rural,white,1,34500
VA,53,female,unmarried,college_degree,rural,white,1,48099.99999999999
VA,57,female,married,college_degree,rural,white,1,18000
VA,32,male,unmarried,college_degree,rural,white,1,110000
VA,24,female,unmarried,no_degree,urban,white,1,6000
VA,56,female,married,college_degree,rural,white,1,110000
VA,51,male,unmarried,no_degree,rural,white,1,50000
VA,59,female,unmarried,college_degree,rural,white,1,200000
VA,46,male,married,no_degree,rural,white,1,105000
VA,45,female,married,college_degree,rural,white,1,84000
VA,25,male,married,no_degree,rural,white,1,25000
VA,57,male,married,no_degree,rural,white,1,90000
VA,48,male,unmarried,no_degree,rural,white,1,36000
VA,56,male,married,no_degree,rural,black,1,40000
VA,32,male,married,no_degree,rural,NA,1,71000
VA,50,female,unmarried,college_degree,urban,white,1,69000
VA,26,male,unmarried,no_degree,urban,white,1,36900
VA,44,male,married,no_degree,rural,white,1,32000
VA,53,male,married,college_degree,urban,white,1,168000
